"";"y";"x1";"x2";"i";"cluster"
"4042";1;0,769;-0,429;52;"52"
"4043";1;-0,549;2,806;52;"52"
"4044";0;0,077;-1,15;52;"52"
"4045";0;1,1;0,109;52;"52"
"4046";0;-0,376;-0,479;52;"52"
"4047";1;1,116;0,636;52;"52"
"4048";1;-0,338;0,055;52;"52"
"4049";1;0,467;-0,415;52;"52"
"4050";0;-1,32;0,195;52;"52"
"4051";0;-0,091;0,014;52;"52"
"4052";0;-0,959;0,131;52;"52"
"4053";1;0,863;0,191;52;"52"
"4054";0;-1,383;0,424;52;"52"
"4055";1;-0,598;0,745;52;"52"
"4056";0;0,054;-1,665;52;"52"
"4057";1;-0,806;1,605;52;"52"
"4058";1;0,848;1,665;52;"52"
"4059";0;-0,464;-0,454;52;"52"
"4060";1;-0,589;2,014;52;"52"
"4061";1;1,149;2,331;52;"52"
"4062";1;-0,113;1,08;52;"52"
"4063";0;0,167;0,175;52;"52"
"4064";0;-1,269;-1,994;52;"52"
"4065";0;0,952;-1,863;52;"52"
"4066";0;0,427;0,179;52;"52"
"4067";0;-0,329;-1,108;52;"52"
"4068";0;-1,039;-0,982;52;"52"
"4069";0;0,271;-0,036;52;"52"
"4070";0;-0,515;-0,229;52;"52"
"4071";1;0,801;1,227;52;"52"
"4072";0;0,025;-0,72;52;"52"
"4073";0;1,02;-0,232;52;"52"
"4074";1;1,986;0,213;52;"52"
"4075";0;1,703;-0,946;52;"52"
"4076";0;-0,212;0,46;52;"52"
"4077";0;-0,834;-0,45;52;"52"
"4078";1;-0,605;0,922;52;"52"
"4079";1;0,269;0,574;52;"52"
"4080";0;1,847;-1,219;52;"52"
"4081";0;0,445;-0,169;52;"52"
"4082";1;0,347;0,551;52;"52"
"4083";1;0,552;-0,542;52;"52"
"4084";1;0,6;0,17;52;"52"
"4085";0;-1,138;-1,212;53;"53"
"4086";0;0,699;-0,06;53;"53"
"4087";0;1,072;-1,937;53;"53"
"4088";0;-0,252;-0,597;53;"53"
"4089";0;1,612;-1,206;53;"53"
"4090";0;0,618;-0,76;53;"53"
"4091";0;1,315;-1,418;53;"53"
"4092";0;1,246;0,427;53;"53"
"4093";1;0,812;0,621;53;"53"
"4094";0;1,4;-1,043;53;"53"
"4095";1;0,312;2,024;53;"53"
"4096";0;-0,983;0,111;53;"53"
"4097";0;-0,185;-0,003;53;"53"
"4098";1;0,861;0,611;53;"53"
"4099";0;-1,503;-1,008;53;"53"
"4100";0;-1,59;0,166;53;"53"
"4101";1;1,739;0,318;53;"53"
"4102";0;-0,06;-0,426;53;"53"
"4103";0;-0,743;-0,028;53;"53"
"4104";1;2,181;0,8;53;"53"
"4105";0;0,83;-0,171;53;"53"
"4106";0;-0,127;0,484;53;"53"
"4107";1;-0,055;0,295;53;"53"
"4108";0;-0,367;-0,694;53;"53"
"4109";0;1,289;-0,154;53;"53"
"4110";0;0,534;-0,59;53;"53"
"4111";1;1,508;-0,18;53;"53"
"4112";0;0,803;0,115;53;"53"
"4113";0;-0,904;-0,214;53;"53"
"4114";0;-1,097;-1,93;53;"53"
"4115";1;0,953;1,264;53;"53"
"4116";0;-0,383;-1,702;53;"53"
"4117";1;0,052;-0,238;53;"53"
"4118";0;0,932;-1,778;53;"53"
"4119";0;0,108;0,734;53;"53"
"4120";0;-0,198;-0,805;53;"53"
"4121";0;-0,039;-1,999;53;"53"
"4122";0;-0,91;0,85;53;"53"
"4123";0;-2,277;-0,51;53;"53"
"4124";0;-1,242;-0,508;53;"53"
"4125";1;0,716;0,64;53;"53"
"4126";0;0,857;-0,708;53;"53"
"4127";0;0,086;-0,823;53;"53"
"4128";1;0,903;0,386;53;"53"
"4129";0;0,86;-0,062;53;"53"
"4130";0;0,903;-0,097;53;"53"
"4131";0;-0,789;0,455;53;"53"
"4132";1;1,607;1,692;53;"53"
"4133";1;-1,032;1,117;53;"53"
"4134";0;-1,685;-0,144;53;"53"
"4135";1;-0,317;1,485;53;"53"
"4136";0;-0,637;0,329;53;"53"
"4137";1;0,559;2,375;53;"53"
"4138";0;0,261;-0,276;53;"53"
"4139";1;0,364;0,671;53;"53"
"4140";0;0,216;-0,049;53;"53"
"4141";0;-0,89;0,273;53;"53"
"4142";0;-0,161;-1,378;53;"53"
"4143";1;1,694;-0,276;53;"53"
"4144";0;-1,518;0,605;53;"53"
"4145";0;0,15;-2,501;53;"53"
"4146";0;0,192;-0,934;53;"53"
"4147";0;-0,729;1,51;53;"53"
"4148";1;-1,627;0,043;53;"53"
"4149";0;1,317;-1,343;53;"53"
"4150";0;-1,626;-0,109;53;"53"
"4151";0;-0,414;0,177;54;"54"
"4152";0;-1,986;-0,687;54;"54"
"4153";0;1,45;-1,554;54;"54"
"4154";0;0,919;0,057;54;"54"
"4155";0;-0,105;1,916;54;"54"
"4156";0;1,084;0,766;54;"54"
"4157";0;-2,122;-0,953;54;"54"
"4158";0;-1,424;0,749;54;"54"
"4159";0;-0,932;0,515;54;"54"
"4160";0;0,64;0,989;54;"54"
"4161";1;2,382;0,76;54;"54"
"4162";1;0,025;1,744;54;"54"
"4163";0;-1,326;-0,279;54;"54"
"4164";0;-0,349;0,132;54;"54"
"4165";0;-1,196;-0,629;54;"54"
"4166";0;0,118;-1,078;54;"54"
"4167";0;0,341;-1,493;54;"54"
"4168";0;1,196;0,262;54;"54"
"4169";0;-2,389;0,186;54;"54"
"4170";0;-0,429;1,507;54;"54"
"4171";0;-1,066;0,692;54;"54"
"4172";1;-0,334;-0,791;54;"54"
"4173";0;0,084;1,319;54;"54"
"4174";0;-0,525;0,556;54;"54"
"4175";0;-2,309;0,145;54;"54"
"4176";0;0,795;-0,711;54;"54"
"4177";0;-0,105;-0,747;54;"54"
"4178";0;0,255;-0,031;54;"54"
"4179";0;0,702;-0,003;54;"54"
"4180";0;-0,456;0,055;54;"54"
"4181";0;-0,36;0,127;54;"54"
"4182";0;-0,252;0,674;54;"54"
"4183";0;-1,408;-2,528;54;"54"
"4184";0;-0,683;-0,786;54;"54"
"4185";0;-0,514;0,931;54;"54"
"4186";1;1,563;1,674;54;"54"
"4187";0;0,837;-0,787;54;"54"
"4188";0;-0,729;-0,222;54;"54"
"4189";0;-0,885;1,423;54;"54"
"4190";0;-0,953;-1,605;54;"54"
"4191";1;1,119;-0,026;54;"54"
"4192";0;-1,032;0,559;54;"54"
"4193";1;2,045;1,988;54;"54"
"4194";0;0,903;0,235;54;"54"
"4195";0;1,564;0,172;54;"54"
"4196";1;1,722;0,584;54;"54"
"4197";0;0,836;-1,819;54;"54"
"4198";0;0,796;-0,112;54;"54"
"4199";0;-0,201;-0,365;54;"54"
"4200";0;0,289;-0,438;54;"54"
"4201";1;0,427;1,021;54;"54"
"4202";0;-1,685;-0,249;54;"54"
"4203";0;-0,774;0,923;54;"54"
"4204";0;0,473;-0,659;54;"54"
"4205";0;0,022;0,951;54;"54"
"4206";0;-1,323;-0,984;54;"54"
"4207";0;0,997;-0,28;54;"54"
"4208";0;-0,092;-0,197;54;"54"
"4209";0;0,164;-0,04;54;"54"
"4210";0;0,834;-1,354;54;"54"
"4211";0;0,439;0,174;54;"54"
"4212";0;-0,216;-1,16;54;"54"
"4213";1;1,147;0,744;54;"54"
"4214";0;0,221;0,019;54;"54"
"4215";0;0,296;-1,061;55;"55"
"4216";0;-0,211;-0,738;55;"55"
"4217";0;-0,414;1,096;55;"55"
"4218";1;0,891;0,059;55;"55"
"4219";0;-0,188;-0,905;55;"55"
"4220";0;2,111;-1,009;55;"55"
"4221";0;0,387;-0,932;55;"55"
"4222";1;1,159;-0,201;55;"55"
"4223";0;0,952;-2,831;55;"55"
"4224";0;-2,215;-0,753;55;"55"
"4225";1;0,336;0,015;55;"55"
"4226";0;-0,504;0,412;55;"55"
"4227";0;1,01;-1,764;55;"55"
"4228";0;-1,034;-0,748;55;"55"
"4229";0;0,534;0,942;55;"55"
"4230";0;1,181;0,26;55;"55"
"4231";1;0,225;1,116;55;"55"
"4232";1;-0,745;1,591;55;"55"
"4233";0;1,045;-0,35;55;"55"
"4234";1;-0,921;0,843;55;"55"
"4235";0;1,482;-1,414;55;"55"
"4236";0;1,187;0,116;55;"55"
"4237";0;-0,011;1,468;55;"55"
"4238";0;-0,359;-0,89;55;"55"
"4239";1;1,32;1,65;55;"55"
"4240";0;-1,168;0,99;55;"55"
"4241";0;-0,895;-1,762;55;"55"
"4242";0;-1,064;0,498;55;"55"
"4243";0;0,641;-0,499;55;"55"
"4244";1;0,703;1,252;55;"55"
"4245";0;0,923;0,425;55;"55"
"4246";0;-2,341;-0,284;55;"55"
"4247";0;-1,499;0,357;55;"55"
"4248";0;-0,1;1,317;55;"55"
"4249";0;1,552;-1,778;55;"55"
"4250";1;1,255;1;55;"55"
"4251";0;1,408;-0,272;55;"55"
"4252";0;0,688;0,699;55;"55"
"4253";0;0,218;-0,677;55;"55"
"4254";0;0,181;-0,363;55;"55"
"4255";1;-0,424;2,985;55;"55"
"4256";0;-0,116;-1,02;55;"55"
"4257";0;0,298;-0,739;55;"55"
"4258";0;-0,807;0,17;55;"55"
"4259";1;1,905;0,944;55;"55"
"4260";0;-0,56;-0,577;55;"55"
"4261";1;1,632;1,859;55;"55"
"4262";0;-0,462;0,095;55;"55"
"4263";0;-0,153;-0,31;55;"55"
"4264";0;0,77;0,824;55;"55"
"4265";1;0,731;0,968;55;"55"
"4266";0;-1,316;-0,18;56;"56"
"4267";0;0,67;0,224;56;"56"
"4268";1;1,396;0,378;56;"56"
"4269";0;0,802;1,39;56;"56"
"4270";1;0,158;-1,25;56;"56"
"4271";0;1,014;-0,187;56;"56"
"4272";1;0,449;1,312;56;"56"
"4273";0;0,273;-0,163;56;"56"
"4274";1;-0,1;0,577;56;"56"
"4275";0;-0,594;0,806;56;"56"
"4276";0;-0,022;-2,856;56;"56"
"4277";1;1,014;-0,042;56;"56"
"4278";1;1,51;0,793;56;"56"
"4279";1;1,743;0,105;56;"56"
"4280";1;1,323;0,68;56;"56"
"4281";0;-0,681;-1,518;56;"56"
"4282";1;-0,121;2,365;56;"56"
"4283";0;0,646;-0,744;56;"56"
"4284";0;-0,61;0,924;56;"56"
"4285";0;0,735;0,542;56;"56"
"4286";0;-0,041;-1,697;56;"56"
"4287";0;1,367;0,077;56;"56"
"4288";1;0,369;-1,371;56;"56"
"4289";0;0,517;-1,495;56;"56"
"4290";0;-1,017;-2,562;56;"56"
"4291";1;2,375;-0,195;56;"56"
"4292";0;-0,856;-0,102;56;"56"
"4293";0;0,944;0,177;56;"56"
"4294";1;0,768;1,372;56;"56"
"4295";0;-1,187;-0,824;56;"56"
"4296";1;-0,872;-0,702;56;"56"
"4297";0;-0,058;-1,518;56;"56"
"4298";1;2,196;1,37;56;"56"
"4299";0;-1,002;0,157;56;"56"
"4300";0;1,644;-1,575;56;"56"
"4301";0;0,281;-1,256;56;"56"
"4302";0;-1,022;0,359;56;"56"
"4303";1;0,923;0,763;56;"56"
"4304";0;-2,315;-0,871;56;"56"
"4305";0;-0,889;-1,361;56;"56"
"4306";1;0,675;0,78;56;"56"
"4307";0;-1,532;1,199;56;"56"
"4308";1;0,772;0,768;56;"56"
"4309";1;-1,421;-0,782;56;"56"
"4310";1;0,019;-0,291;56;"56"
"4311";0;-1,255;-0,234;56;"56"
"4312";0;-1,444;1,014;56;"56"
"4313";0;0,585;1,406;56;"56"
"4314";0;0,419;0,223;56;"56"
"4315";0;-1,27;-1,078;56;"56"
"4316";0;0,312;-1,36;56;"56"
"4317";0;0,701;-0,888;56;"56"
"4318";0;0,397;-1,141;56;"56"
"4319";0;0,465;-0,708;56;"56"
"4320";1;1,784;1,279;56;"56"
"4321";0;0,913;-0,048;56;"56"
"4322";0;-0,875;0,232;56;"56"
"4323";0;-0,72;0,292;56;"56"
"4324";0;-0,497;0,607;56;"56"
"4325";0;-0,184;1,455;56;"56"
"4326";1;1,361;1,24;56;"56"
"4327";0;-0,795;0,256;56;"56"
"4328";0;-0,611;0,448;56;"56"
"4329";0;-0,122;-0,5;56;"56"
"4330";0;-0,79;-2,003;56;"56"
"4331";0;-1,045;-1,027;56;"56"
"4332";0;1,593;-1,532;56;"56"
"4333";0;-0,556;-0,333;56;"56"
"4334";0;0,589;0,012;56;"56"
"4335";1;2,008;0,632;56;"56"
"4336";0;0,347;2,06;56;"56"
"4337";0;0,584;0,09;56;"56"
"4338";0;-0,394;-1,722;56;"56"
"4339";1;1,21;-0,168;56;"56"
"4340";0;-0,231;0,927;56;"56"
"4341";0;0,93;-0,574;56;"56"
"4342";1;0,678;0,813;56;"56"
"4343";1;1,032;0,782;56;"56"
"4344";0;0,346;0,558;56;"56"
"4345";1;-0,262;0,365;57;"57"
"4346";0;-0,407;-0,838;57;"57"
"4347";1;1,326;-0,003;57;"57"
"4348";0;-0,375;0,852;57;"57"
"4349";1;0,353;-1,162;57;"57"
"4350";1;1,045;1,863;57;"57"
"4351";1;1,224;0,225;57;"57"
"4352";0;-0,495;0,752;57;"57"
"4353";1;1,292;2,163;57;"57"
"4354";0;-2,352;0,588;57;"57"
"4355";0;-1,023;1,233;57;"57"
"4356";0;0,046;-1,068;57;"57"
"4357";1;0,766;-1,911;57;"57"
"4358";1;0,669;0,021;57;"57"
"4359";0;-1,09;0,688;57;"57"
"4360";1;-0,563;-0,93;57;"57"
"4361";1;0,701;0,631;57;"57"
"4362";1;2,379;0,341;57;"57"
"4363";1;1,477;-0,369;57;"57"
"4364";1;0,767;1,185;57;"57"
"4365";1;-0,102;0,429;57;"57"
"4366";0;0,233;0,876;57;"57"
"4367";1;0,251;1,868;57;"57"
"4368";1;0,513;-0,836;57;"57"
"4369";1;-0,708;0,541;57;"57"
"4370";0;-1,105;-0,947;57;"57"
"4371";1;1,066;-0,661;57;"57"
"4372";1;0,675;0,137;57;"57"
"4373";1;-2,35;-0,861;57;"57"
"4374";0;0,181;-0,501;57;"57"
"4375";1;0,033;-1,057;57;"57"
"4376";1;-1,036;-2,095;57;"57"
"4377";1;2,076;-0,734;57;"57"
"4378";0;-0,268;0,168;57;"57"
"4379";1;1,651;-0,535;57;"57"
"4380";1;-0,863;1,069;57;"57"
"4381";0;-0,012;1,352;57;"57"
"4382";1;-1,669;0,029;57;"57"
"4383";1;1,109;1,113;57;"57"
"4384";0;-0,221;-0,094;57;"57"
"4385";1;-0,673;-0,782;57;"57"
"4386";0;-1,798;0,368;57;"57"
"4387";0;-1,142;1,058;57;"57"
"4388";1;0,679;0,222;57;"57"
"4389";1;0,662;-1,033;57;"57"
"4390";1;-0,021;0,332;57;"57"
"4391";0;0,595;0,59;57;"57"
"4392";1;1,505;0,157;57;"57"
"4393";1;-1,832;-1,221;57;"57"
"4394";1;0,074;0,623;57;"57"
"4395";1;-0,972;-0,202;57;"57"
"4396";1;-0,52;-2,057;57;"57"
"4397";1;-0,562;-2,023;57;"57"
"4398";0;0,623;-1,288;57;"57"
"4399";1;0,145;0,49;57;"57"
"4400";0;0,784;1,344;57;"57"
"4401";1;1,302;0,129;57;"57"
"4402";1;1,141;-0,164;57;"57"
"4403";1;-1,105;-0,789;57;"57"
"4404";0;0,108;0,561;57;"57"
"4405";1;-1,084;-0,318;57;"57"
"4406";1;0,356;-1,074;57;"57"
"4407";0;1,434;-0,864;57;"57"
"4408";0;-0,92;1,148;57;"57"
"4409";1;0,145;-0,382;57;"57"
"4410";1;1,512;0,976;57;"57"
"4411";1;-0,06;-1,743;57;"57"
"4412";1;-0,354;-1,609;57;"57"
"4413";1;0,092;-0,728;57;"57"
"4414";0;0,471;1,42;57;"57"
"4415";1;1,513;-1,086;57;"57"
"4416";0;0,922;0,063;58;"58"
"4417";0;-0,788;-0,691;58;"58"
"4418";1;0,873;1,275;58;"58"
"4419";0;-0,205;0,688;58;"58"
"4420";0;-0,229;-0,852;58;"58"
"4421";0;0,277;-1,532;58;"58"
"4422";0;0,369;-0,081;58;"58"
"4423";0;0,511;-0,389;58;"58"
"4424";0;-0,753;0,733;58;"58"
"4425";0;1,104;-1,545;58;"58"
"4426";0;-1,188;-1,807;58;"58"
"4427";0;-1,357;-1,423;58;"58"
"4428";0;-1,119;-0,686;58;"58"
"4429";1;-0,441;1,354;58;"58"
"4430";0;0,786;0,976;58;"58"
"4431";1;1,958;0,239;58;"58"
"4432";0;0,055;1,393;58;"58"
"4433";0;-0,802;0,347;58;"58"
"4434";0;0,986;-0,512;58;"58"
"4435";1;-0,238;0,459;58;"58"
"4436";0;-1,375;0,317;58;"58"
"4437";0;-0,731;-1,262;58;"58"
"4438";0;1,028;-0,065;58;"58"
"4439";0;-1,846;1,341;58;"58"
"4440";0;0,894;-0,089;58;"58"
"4441";0;-0,471;-1,386;58;"58"
"4442";0;0,443;-0,221;58;"58"
"4443";0;-1,743;0,509;58;"58"
"4444";0;0,729;-0,585;58;"58"
"4445";1;0,997;0,141;58;"58"
"4446";0;-0,127;-0,425;58;"58"
"4447";0;-0,68;-0,889;58;"58"
"4448";0;-0,454;-0,646;58;"58"
"4449";1;0,319;1,089;58;"58"
"4450";0;-0,784;0,791;58;"58"
"4451";0;0,11;0,5;58;"58"
"4452";0;0,245;0,221;58;"58"
"4453";0;-1,578;-0,586;58;"58"
"4454";0;-0,783;-0,75;58;"58"
"4455";1;-0,732;0,322;58;"58"
"4456";0;0,069;1,235;58;"58"
"4457";0;-0,755;0,181;58;"58"
"4458";1;0,564;1,834;58;"58"
"4459";0;-0,917;0,962;58;"58"
"4460";0;-1,45;-1,307;58;"58"
"4461";1;1,331;-0,221;58;"58"
"4462";0;0,81;-0,902;58;"58"
"4463";0;0,303;-2,811;58;"58"
"4464";1;0,366;1,27;58;"58"
"4465";1;0,112;0,277;58;"58"
"4466";0;0,211;-0,878;58;"58"
"4467";1;-0,079;-1,738;59;"59"
"4468";1;-1,727;0,649;59;"59"
"4469";1;-1,221;0,569;59;"59"
"4470";1;-0,245;-0,982;59;"59"
"4471";0;1,384;-1,489;59;"59"
"4472";1;0,125;-0,915;59;"59"
"4473";1;-1,928;-0,033;59;"59"
"4474";1;0,967;-0,1;59;"59"
"4475";1;0,462;0,724;59;"59"
"4476";0;-1,08;2,519;59;"59"
"4477";1;-0,372;0,255;59;"59"
"4478";0;-1,57;0,552;59;"59"
"4479";1;-2,576;0,775;59;"59"
"4480";1;2,275;-0,161;59;"59"
"4481";1;0,75;1,56;59;"59"
"4482";1;-0,728;1,823;59;"59"
"4483";0;0,137;-0,978;59;"59"
"4484";1;-1,393;-1,228;59;"59"
"4485";1;-0,317;0,618;59;"59"
"4486";1;-1,347;0,704;59;"59"
"4487";1;0,31;-1,346;59;"59"
"4488";1;0,763;-0,597;59;"59"
"4489";1;-0,231;-0,209;59;"59"
"4490";0;-1,731;2,17;59;"59"
"4491";1;-0,243;0,39;59;"59"
"4492";1;-1,114;0,099;59;"59"
"4493";1;-1,103;0,855;59;"59"
"4494";1;-1,207;0,291;59;"59"
"4495";1;-0,964;-0,249;59;"59"
"4496";1;1,133;-0,236;59;"59"
"4497";1;0,039;1,442;59;"59"
"4498";1;1,13;0,789;59;"59"
"4499";1;-0,002;0,381;59;"59"
"4500";1;-0,028;0,055;59;"59"
"4501";1;0,171;0,904;59;"59"
"4502";0;-1,202;-0,126;59;"59"
"4503";1;-2,18;0,372;59;"59"
"4504";1;0,185;-0,837;59;"59"
"4505";1;0,9;-0,411;59;"59"
"4506";1;0,355;-1,594;59;"59"
"4507";1;-0,316;-0,202;59;"59"
"4508";1;0,335;0,321;59;"59"
"4509";0;-2,221;-0,378;59;"59"
"4510";1;-0,588;0,746;59;"59"
"4511";1;-0,32;0,198;59;"59"
"4512";0;-0,13;1,584;59;"59"
"4513";1;0,459;-0,105;59;"59"
"4514";1;-0,201;-1,638;59;"59"
"4515";1;-0,332;-0,031;59;"59"
"4516";1;-0,123;2,02;59;"59"
"4517";1;-0,82;-0,696;59;"59"
"4518";1;-1,037;-0,759;59;"59"
"4519";0;0,89;-1,003;59;"59"
"4520";1;-1,648;-0,786;59;"59"
"4521";1;2,711;-0,398;59;"59"
"4522";0;-0,743;1,203;59;"59"
"4523";1;-0,417;-1,399;59;"59"
"4524";1;1,148;0,911;59;"59"
"4525";1;-0,52;-0,337;59;"59"
"4526";1;1,267;0,106;59;"59"
"4527";0;-0,257;-2,052;59;"59"
"4528";0;-0,168;0,158;59;"59"
"4529";1;-0,425;-0,499;60;"60"
"4530";0;-0,653;0,406;60;"60"
"4531";0;-0,031;-0,789;60;"60"
"4532";0;-1,363;0,838;60;"60"
"4533";0;0,337;-1,015;60;"60"
"4534";1;-0,165;0,614;60;"60"
"4535";0;-0,21;1,372;60;"60"
"4536";0;0,531;-0,663;60;"60"
"4537";0;0,191;-1,561;60;"60"
"4538";0;0,352;0,073;60;"60"
"4539";1;0,305;1,321;60;"60"
"4540";0;-0,362;0,24;60;"60"
"4541";0;0,091;0,184;60;"60"
"4542";0;0,389;-1,428;60;"60"
"4543";0;1,76;-1,411;60;"60"
"4544";0;0,418;-1,387;60;"60"
"4545";0;-0,079;-0,443;60;"60"
"4546";0;-0,475;-1,046;60;"60"
"4547";0;0,107;-0,605;60;"60"
"4548";0;0,481;0,187;60;"60"
"4549";1;1,117;1,273;60;"60"
"4550";0;0,762;0,055;60;"60"
"4551";0;0,177;-1,368;60;"60"
"4552";0;0,079;-2,401;60;"60"
"4553";1;0,956;-0,21;60;"60"
"4554";0;0,634;-1,79;60;"60"
"4555";0;0,531;-0,51;60;"60"
"4556";0;-0,851;0,153;60;"60"
"4557";0;-1,315;-1,332;60;"60"
"4558";0;-1,591;-1,263;60;"60"
"4559";0;0,366;0,489;60;"60"
"4560";0;-0,084;1,155;60;"60"
"4561";0;-1,981;0,684;60;"60"
"4562";0;-0,012;-0,441;60;"60"
"4563";0;0,594;-1,02;60;"60"
"4564";1;-0,187;0,463;60;"60"
"4565";1;-0,48;0,493;60;"60"
"4566";0;1,564;-1,979;60;"60"
"4567";0;0,407;0,159;60;"60"
"4568";0;-0,237;-0,526;60;"60"
"4569";0;0,652;-0,148;60;"60"
"4570";0;0,317;-0,73;60;"60"
"4571";1;-0,401;0,884;60;"60"
"4572";0;-1,707;-0,693;60;"60"
"4573";0;-0,264;-0,042;60;"60"
"4574";0;0,448;-1,036;60;"60"
"4575";0;-1,037;1,741;60;"60"
"4576";0;-0,955;-0,892;60;"60"
"4577";0;1,166;-0,434;60;"60"
"4578";0;0,086;-0,875;60;"60"
"4579";1;1,032;2,607;60;"60"
"4580";0;-0,761;-1,93;60;"60"
"4581";1;-0,037;1,593;60;"60"
"4582";1;0,711;0,773;60;"60"
"4583";1;1,802;0,825;60;"60"
"4584";1;1,791;0,428;60;"60"
"4585";1;0,629;0,553;60;"60"
"4586";0;-0,459;0,468;60;"60"
"4587";0;-0,215;-0,147;60;"60"
"4588";0;0,971;-0,325;60;"60"
"4589";0;2,557;-1,456;60;"60"
"4590";0;-0,147;-0,396;60;"60"
"4591";0;-0,644;0,909;60;"60"
"4592";1;1,73;-0,045;60;"60"
"4593";0;0,428;0,521;60;"60"
"4594";0;0,473;-0,746;60;"60"
"4595";1;-0,881;-0,843;60;"60"
"4596";0;-1,13;0,708;60;"60"
"4597";0;0,143;-0,92;60;"60"
"4598";0;-0,151;-0,669;60;"60"
"4599";0;-0,977;0,999;60;"60"
"4600";1;0,213;0,561;60;"60"
"4601";0;1,954;0,063;60;"60"
"4602";0;-0,129;0,426;60;"60"
"4603";0;0,294;0,345;60;"60"
"4604";0;-0,781;-0,11;60;"60"
"4605";0;-1,764;0,07;60;"60"
"4606";0;-0,736;0,691;60;"60"
"4607";0;-2,058;-0,749;60;"60"
"4608";0;0,354;1,502;60;"60"
"4609";0;-0,562;0,707;60;"60"
"4610";0;-1,626;0,114;60;"60"
"4611";1;1,119;0,302;60;"60"
"4612";0;0,637;0,468;60;"60"
"4613";0;-0,948;-0,73;60;"60"
"4614";1;0,16;1,015;60;"60"
"4615";0;0,979;-0,899;60;"60"
"4616";0;-0,568;-0,345;60;"60"
"4617";0;-0,019;0,39;60;"60"
"4618";1;1,624;0,127;60;"60"
"4619";0;-0,515;0,929;60;"60"
"4620";1;2,612;0,172;60;"60"
"4621";0;-1,491;-0,292;60;"60"
"4622";1;-0,037;1,114;60;"60"
"4623";0;0,001;0,633;61;"61"
"4624";0;1,243;-0,727;61;"61"
"4625";0;-0,069;-0,788;61;"61"
"4626";0;-0,681;-0,845;61;"61"
"4627";0;0,825;0,276;61;"61"
"4628";0;-0,05;0,466;61;"61"
"4629";0;0,615;-1,346;61;"61"
"4630";0;0,515;0,576;61;"61"
"4631";1;0,131;0,59;61;"61"
"4632";0;-1,365;-0,87;61;"61"
"4633";0;-3,308;2,004;61;"61"
"4634";1;-0,257;1,31;61;"61"
"4635";1;0,218;-0,305;61;"61"
"4636";0;-0,641;-0,114;61;"61"
"4637";0;-0,07;-1,361;61;"61"
"4638";0;-1,074;0,489;61;"61"
"4639";0;-0,916;0,728;61;"61"
"4640";0;0,066;0,366;61;"61"
"4641";0;-0,315;-0,393;61;"61"
"4642";0;-2,281;1,199;61;"61"
"4643";0;0,771;0,42;61;"61"
"4644";0;-0,451;-1,116;61;"61"
"4645";0;-0,96;0,379;61;"61"
"4646";0;1,909;-0,805;61;"61"
"4647";0;1,523;-1,391;61;"61"
"4648";0;-2,14;-0,645;61;"61"
"4649";0;0,08;0,658;61;"61"
"4650";0;-1,503;-0,465;61;"61"
"4651";0;-1,743;0,675;61;"61"
"4652";0;-0,415;-0,929;61;"61"
"4653";0;-0,638;-0,983;61;"61"
"4654";0;0,677;1,084;61;"61"
"4655";1;1,319;1,857;61;"61"
"4656";0;-1,046;-1,773;61;"61"
"4657";0;0,181;0,566;61;"61"
"4658";0;-0,635;0,641;61;"61"
"4659";0;0,216;-1,143;61;"61"
"4660";0;-1,705;0,2;61;"61"
"4661";1;0,478;0,678;61;"61"
"4662";1;1,375;1,446;61;"61"
"4663";0;-0,674;-1,583;61;"61"
"4664";0;0,903;-0,373;61;"61"
"4665";0;-0,898;0,848;61;"61"
"4666";1;0,479;1,431;61;"61"
"4667";0;0,458;0,897;61;"61"
"4668";1;-0,039;0,465;61;"61"
"4669";0;-0,392;0,521;61;"61"
"4670";0;-1,228;-0,023;61;"61"
"4671";0;-0,45;0,693;61;"61"
"4672";0;-0,801;0,791;61;"61"
"4673";0;-0,99;0,284;61;"61"
"4674";0;-0,892;1,183;61;"61"
"4675";1;-0,609;1,281;61;"61"
"4676";0;1,198;-0,128;61;"61"
"4677";0;-0,957;0,169;61;"61"
"4678";0;-0,266;0,416;61;"61"
"4679";0;-0,061;-0,289;61;"61"
"4680";0;-0,783;0,938;61;"61"
"4681";0;0,164;-0,56;61;"61"
"4682";0;-1,453;-0,411;61;"61"
"4683";0;-0,558;0,079;61;"61"
"4684";0;-2,239;0,388;61;"61"
"4685";0;1,491;0,511;61;"61"
"4686";0;0,009;-0,457;61;"61"
"4687";0;-0,046;0,919;61;"61"
"4688";1;0,171;1,209;61;"61"
"4689";0;-0,15;-0,11;61;"61"
"4690";1;0,083;0,255;61;"61"
"4691";0;-0,587;-0,276;61;"61"
"4692";1;0,327;0,657;61;"61"
"4693";1;0,761;1,171;61;"61"
"4694";1;0,368;1,098;61;"61"
"4695";0;-1,564;-0,141;61;"61"
"4696";0;-1,102;0,846;61;"61"
"4697";0;-2,596;-0,247;61;"61"
"4698";0;-0,372;0,117;61;"61"
"4699";0;-1,204;-0,207;61;"61"
"4700";0;1,509;0,013;61;"61"
"4701";1;1,374;1,628;61;"61"
"4702";0;-1,836;0,335;61;"61"
"4703";0;-0,508;1,824;61;"61"
"4704";0;-0,024;1,233;61;"61"
"4705";1;1,211;1,45;61;"61"
"4706";1;0,379;0,805;61;"61"
"4707";0;-1,151;0,52;61;"61"
